w_R,w_P,w_U,a,b,N,R,P,U,G
0.18,0.34,0.48,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28208838907309686
0.18,0.36,0.46,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28208907629329233
0.18,0.38,0.44,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28208976351348786
0.18,0.4,0.42,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.2820904507336834
0.18,0.42,0.4,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28209113795387886
0.18,0.44,0.38,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.2820918251740744
0.18,0.46,0.36,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.2820925123942699
0.18,0.48,0.34,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28209319961446544
0.18,0.5,0.32,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.2820938868346609
0.18,0.52,0.3,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28209457405485644
0.18,0.54,0.28,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28209526127505197
0.18,0.56,0.26,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28209594849524744
0.18,0.58,0.24,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.28209663571544297
0.18,0.6,0.22,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.2820973229356385
0.18,0.62,0.2,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.2820980101365831
0.18,0.64,0.18,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.2820986973091403
0.18,0.66,0.16,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.2820993844816974
0.18,0.68,0.14,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.2821000716542546
0.18,0.7,0.12,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.28210075882681174
0.18,0.72,0.1,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.2821014459993689
0.18,0.74,0.08,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.2821021331719261
0.18,0.76,0.06,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.28210282034448325
0.18,0.78,0.04,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.28210350751704044
0.18,0.8,0.02,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.28210419468959763
0.18,0.82,0.0,0.227,4.5,4.0,0.7410936633319487,0.0854687603972359,0.7718038469419957,0.28211271519013786
0.2,0.0,0.8,0.2365,3.2475,4.0,0.7334745177158408,0.120330522122077,0.7756951021484104,0.19900361430962654
0.2,0.02,0.78,0.2365,3.24375,4.0,0.7334176356109491,0.1204971713739797,0.7758049797913028,0.19815249651097475
0.2,0.04,0.76,0.237,3.24,4.0,0.7333613080943461,0.1207400384717238,0.7759070057481513,0.19730967899436802
0.2,0.06,0.74,0.2385,3.23625,4.0,0.7333100033350383,0.1211397331896259,0.7760010528358653,0.19654231249459708
0.2,0.08,0.72,0.2395,3.2325,4.0,0.7332607438336587,0.121466975471772,0.7761106069510824,0.1960380616385394
0.2,0.1,0.7,0.2365,3.2325,4.0,0.7332489339910109,0.1210007718598472,0.776146009441941,0.1956311059477349
0.2,0.12,0.68,0.234,3.22875,4.0,0.7332051235427043,0.1208041006978611,0.77634882799334,0.19535711709085352
0.2,0.14,0.66,0.223,3.2775,4.0,0.734182874543665,0.117273672123361,0.7756984515939587,0.20993679626983774
0.2,0.16,0.64,0.22,3.33375,4.0,0.7351790799839841,0.1145994936614015,0.7745946662108945,0.22462105914764827
0.2,0.18,0.62,0.219,3.38625,4.0,0.7360816060097791,0.1124125728781272,0.7736850567356911,0.2381749239362755
0.2,0.2,0.6,0.2172050706795334,3.4314911002273765,4.0,0.7369231949523516,0.1105257188736131,0.7732264041744497,0.25081531552687647
0.2,0.22,0.58,0.2155,3.4725,4.0,0.7377040029139629,0.1088799960132941,0.7729833029309555,0.2627292477905649
0.2,0.24,0.56,0.215,3.51375,4.0,0.7384389691429475,0.1073969591345174,0.77275101628762,0.27366933342227695
0.2,0.26,0.54,0.2155,3.555,4.0,0.7391277494908817,0.106060161649179,0.7725534026653379,0.2839293060766004
0.2,0.28,0.52,0.2155,3.5925,4.0,0.7397696374321635,0.1048517694847775,0.7725281692165331,0.2935715601715249
0.2,0.3,0.5,0.215,3.62625,4.0,0.7403604246887387,0.1037565746777432,0.7726260056149525,0.3024465976797774
0.2,0.32,0.48,0.2125,3.6525,4.0,0.7409092566133811,0.1027487595655459,0.7729408666356331,0.3108025529241878
0.2,0.34,0.46,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134302250033918
0.2,0.36,0.44,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134309122235873
0.2,0.38,0.42,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134315994437828
0.2,0.4,0.4,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134322866639783
0.2,0.42,0.38,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.31343297388417385
0.2,0.44,0.36,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134336611043693
0.2,0.46,0.34,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.31343434832456485
0.2,0.48,0.32,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134350355447604
0.2,0.5,0.3,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.31343572276495585
0.2,0.52,0.28,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134364099851514
0.2,0.54,0.26,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134370972053469
0.2,0.56,0.24,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134377844255424
0.2,0.58,0.22,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134384716457379
0.2,0.6,0.2,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.31343915886593343
0.2,0.62,0.18,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134398460861289
0.2,0.64,0.16,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.31344053330632443
0.2,0.66,0.14,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.31344122052651996
0.2,0.68,0.12,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134419077467155
0.2,0.7,0.1,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.31344259496691096
0.2,0.72,0.08,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3134432821871065
0.2,0.74,0.06,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.31344396938744956
0.2,0.76,0.04,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.31344465656000675
0.2,0.78,0.02,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.3134453437325639
0.2,0.8,0.0,0.2275993538525749,4.5,4.0,0.7410930681185189,0.0855402191635282,0.7718155183267351,0.3134460309051211
0.22,0.0,0.78,0.2365,3.2325,4.0,0.7332489339910109,0.1210007718598472,0.776146009441941,0.21517650995118398
0.22,0.02,0.76,0.237,3.22875,4.0,0.7331932886091169,0.1212454723792147,0.7762521931384119,0.21426035232023238
0.22,0.04,0.74,0.2375,3.225,4.0,0.7331385448919436,0.1214916177018742,0.7763611883332893,0.2133591146494243
0.22,0.06,0.72,0.238,3.22125,4.0,0.7330847100364802,0.1217392146008485,0.776473009850648,0.21247291517331152
0.22,0.08,0.7,0.2385,3.2175,4.0,0.733031791239716,0.1219882698491599,0.7765876725145632,0.2116198215949533
0.22,0.1,0.68,0.239,3.21375,4.0,0.7329797956986399,0.122238790219831,0.7767051911491096,0.21074610371589814
0.22,0.12,0.66,0.239,3.21,4.0,0.7329254420034343,0.1224109746990711,0.776829792422493,0.20985137467160997
0.22,0.14,0.64,0.224,3.23625,4.0,0.7335384524311421,0.1191980285662052,0.7768803783484125,0.2199811782006423
0.22,0.16,0.62,0.2215,3.2925,4.0,0.7344692104407272,0.1164711418057809,0.7754446103928848,0.2353549849797783
0.22,0.18,0.6,0.2205,3.345,4.0,0.7353403886802594,0.1141941042809843,0.7742972285088598,0.2497499247141279
0.22,0.2,0.58,0.2185,3.39,4.0,0.7361654592106656,0.1122186074663063,0.7736770958184397,0.26337676079337036
0.22,0.22,0.56,0.2172050706795334,3.4314911002273765,4.0,0.7369231949523516,0.1105257188736131,0.7732264041744497,0.2758959407158132
0.22,0.24,0.54,0.2155,3.46875,4.0,0.7376394980815648,0.1090136832643837,0.77301653832437,0.2877798950463075
0.22,0.26,0.52,0.215,3.50625,4.0,0.738309481036872,0.1076541804297357,0.7727925870872653,0.298906662128243
0.22,0.28,0.5,0.2144984345116586,3.5415853945110407,4.0,0.7389425453157433,0.1064145810856186,0.7726872928595904,0.3092772407322311
0.22,0.3,0.48,0.215,3.5775,4.0,0.7395358597262882,0.1052852367679837,0.772573500456168,0.319065453575826
0.22,0.32,0.46,0.214,3.6075,4.0,0.7400905571211516,0.1042486188561839,0.7726818083846557,0.3282548021937832
0.22,0.34,0.44,0.2135,3.6375,4.0,0.7406149247780626,0.1032837275221443,0.7727942221624721,0.33689655694765885
0.22,0.36,0.42,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3447727481538822
0.22,0.38,0.4,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3447734353740777
0.22,0.4,0.38,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3447741225942732
0.22,0.42,0.36,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.34477480981446873
0.22,0.44,0.34,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3447754970346642
0.22,0.46,0.32,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.34477618425485973
0.22,0.48,0.3,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.34477687147505526
0.22,0.5,0.28,0.2085,4.5,6.0,0.7356353888161817,0.0948329844996825,0.7911835009974607,0.3419931728709658
0.22,0.52,0.26,0.2010966496004539,4.5,6.0,0.7364767245947155,0.0936534642617463,0.792201159566453,0.3342280517318371
0.22,0.54,0.24,0.1944743704521894,4.5,6.0,0.7373451301649834,0.0927098952944599,0.7933632114488504,0.32737222909747365
0.22,0.56,0.22,0.1870231483912201,4.5,6.0,0.7384391881015827,0.0917600167859488,0.7949155606166473,0.32041616797737954
0.22,0.58,0.2,0.181,4.5,6.0,0.7394040605309047,0.0910685085278744,0.7963313451246546,0.3170038896498219
0.22,0.6,0.18,0.178976050230504,4.5,6.0,0.7397428898442779,0.0908498784048385,0.7968349732468932,0.32316124319349
0.22,0.62,0.16,0.1767446323417184,4.5,6.0,0.7401243668808153,0.0906162349976427,0.7974047758679359,0.3288134797564898
0.22,0.64,0.14,0.1748769944968108,4.5,6.0,0.7404497470030234,0.0904263525674839,0.7978925956131075,0.33484133239161923
0.22,0.66,0.12,0.173,4.5,6.0,0.7407820942609213,0.0902404625441367,0.7983921410239009,0.3408400278044985
0.22,0.68,0.1,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.34478374367701037
0.22,0.7,0.08,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.34478443089720584
0.22,0.72,0.06,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.34478511811740137
0.22,0.74,0.04,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3447858053375969
0.22,0.76,0.02,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.34478649255779237
0.22,0.78,0.0,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3447871797779879
0.24,0.0,0.76,0.2375,3.2175,4.0,0.733028704320755,0.1218328814853147,0.7766038057830189,0.23076815347464125
0.24,0.02,0.74,0.238,3.21375,4.0,0.7329753603493427,0.1220817177469083,0.7767184717341858,0.22980992500292782
0.24,0.04,0.72,0.239,3.21,4.0,0.7329254420034343,0.1224109746990711,0.776829792422493,0.2289134459243919
0.24,0.06,0.7,0.239,3.20625,4.0,0.7328714495656955,0.1225837836737279,0.7769563793461101,0.2279435859465389
0.24,0.08,0.68,0.239,3.2025,4.0,0.732817823046871,0.1227572190479768,0.7770849634858841,0.22698032349991598
0.24,0.1,0.66,0.2385,3.19875,4.0,0.7327623860272767,0.1228523244906963,0.7772234060835419,0.225984432817788
0.24,0.12,0.64,0.238,3.195,4.0,0.7327083200632128,0.1229489054093599,0.7773669466249641,0.22501325502296585
0.24,0.14,0.62,0.229,3.20625,4.0,0.7329667451061566,0.1211597582484378,0.7774511716742173,0.22972664393550984
0.24,0.16,0.6,0.223,3.255,4.0,0.7338469471191181,0.1182539319615425,0.7763766819775364,0.2456299560525955
0.24,0.18,0.58,0.222,3.3075,4.0,0.7346831154077051,0.1158917415731838,0.7749992038344996,0.26086409883593203
0.24,0.2,0.56,0.22,3.3525,4.0,0.7354826394556188,0.1138417424731395,0.7741968256612612,0.2750123017286358
0.24,0.22,0.54,0.2185,3.39375,4.0,0.736228266005117,0.112074147784174,0.7736168452298317,0.28845098560368787
0.24,0.24,0.52,0.2172050706795334,3.4314911002273765,4.0,0.7369231949523516,0.1105257188736131,0.7732264041744497,0.3009765659047499
0.24,0.26,0.5,0.2189330101863049,3.474212391163765,4.0,0.737586682794219,0.1091421024450312,0.7726280264085428,0.31297383416601626
0.24,0.28,0.48,0.2145,3.49875,4.0,0.7382039499912613,0.1078693506797938,0.7728935096491847,0.32409014218759985
0.24,0.3,0.46,0.2145,3.5325,4.0,0.7387859696954755,0.1067181597944854,0.7727187348514011,0.3346799339824426
0.24,0.32,0.44,0.215,3.56625,4.0,0.7393433015797034,0.1056483989888793,0.7725832580434165,0.3445998813329533
0.24,0.34,0.42,0.2135,3.5925,4.0,0.7398605675108065,0.1046770159721707,0.7727192926596343,0.35406704256376054
0.24,0.36,0.4,0.215,3.62625,4.0,0.7403604246887387,0.1037565746777432,0.7726260056149525,0.3629348604124435
0.24,0.38,0.38,0.213,3.64875,4.0,0.7408238312689234,0.1029025459649474,0.7728786053694683,0.3712889150366988
0.24,0.4,0.36,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3761159585245681
0.24,0.42,0.34,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3761166457447636
0.24,0.44,0.32,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3709285434720083
0.24,0.46,0.3,0.2195,4.5,6.0,0.7346688828976987,0.0968602707427653,0.7903087937616982,0.34989723967214453
0.24,0.48,0.28,0.2114239394155163,4.5,6.0,0.735343905009436,0.0953382889626695,0.7908723811667729,0.33687773724679276
0.24,0.5,0.26,0.2035673305392526,4.5,6.0,0.7361800712247156,0.0940317746616062,0.7918265696073292,0.3280976557133996
0.24,0.52,0.24,0.1965,4.5,6.0,0.7370685754716012,0.0929880359032439,0.7929844785419281,0.3205100157537504
0.24,0.54,0.22,0.191,4.5,6.0,0.7378407167534086,0.092253126041269,0.7940572245681937,0.31840543031952806
0.24,0.56,0.2,0.1885,4.5,6.0,0.7382131852475989,0.0919395737883127,0.7945892249520413,0.3242544080910566
0.24,0.58,0.18,0.1865,4.5,6.0,0.7385202803230783,0.091697392732191,0.7950332255491683,0.33026320248832125
0.24,0.6,0.16,0.1843429565776892,4.5,6.0,0.7388602093056933,0.0914444505668562,0.795529378159644,0.33612947067205134
0.24,0.62,0.14,0.1822896178271306,4.5,6.0,0.739191873350354,0.0912112924658241,0.7960174061124349,0.342073709919497
0.24,0.64,0.12,0.1802716113405559,4.5,6.0,0.7395251929504648,0.0909890708581636,0.7965110890525217,0.3479332238601135
0.24,0.66,0.1,0.1785,4.5,6.0,0.7398235903061473,0.0907993950110458,0.796955290970021,0.3542503464238638
0.24,0.68,0.08,0.1765,4.5,6.0,0.7401666767480743,0.0905910753087445,0.7974681242589786,0.35983063246023983
0.24,0.7,0.06,0.1746156031408761,4.5,6.0,0.7404957147316865,0.0904001740066042,0.7979616206524376,0.36555111151995795
0.24,0.72,0.04,0.173,4.5,6.0,0.7407820942609213,0.0902404625441367,0.7983921410239009,0.3718102588184583
0.24,0.74,0.02,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3761276412678918
0.24,0.76,0.0,0.2276073507002146,4.5,4.0,0.7410930679433996,0.0855411794878429,0.7718156945754737,0.3761283284880873
0.26,0.0,0.74,0.2405,3.2025,4.0,0.732829420579432,0.1229992097962286,0.7770750311172858,0.24640606682751812
0.26,0.02,0.72,0.239012854257923,3.199449377087153,4.0,0.7327745379674951,0.1229008130841068,0.7771908747850843,0.24503874890311877
0.26,0.04,0.7,0.241,3.195,4.0,0.7327278748207624,0.1234303525949161,0.7773345052962467,0.24453005595018615
0.26,0.06,0.68,0.241,3.19125,4.0,0.7326749381508056,0.1236056787865285,0.7774669124824171,0.24321631498445473
0.26,0.08,0.66,0.24,3.1875,4.0,0.7326131402009652,0.1236177322701338,0.7776064176885141,0.24189730642760482
0.26,0.1,0.64,0.239,3.18375,4.0,0.7325553423871383,0.12363385855925,0.7777582472344241,0.2407720528400672
0.26,0.12,0.62,0.238,3.18,4.0,0.7325015103910538,0.1236540232921338,0.7779223049327982,0.23972425201085357
0.26,0.14,0.6,0.2345,3.18,4.0,0.7325169130550312,0.1231305156138913,0.7780644321017823,0.24002797458960282
0.26,0.16,0.58,0.2245,3.22125,4.0,0.7333087437619888,0.1199321451336123,0.7773493178088166,0.2554879421104692
0.26,0.18,0.56,0.222,3.27,4.0,0.7341078267011135,0.1174901297643231,0.7760286125978666,0.2713296391257509
0.26,0.2,0.54,0.2215,3.31875,4.0,0.734879710421347,0.1153705938667699,0.7747772863821233,0.2861565888648729
0.26,0.22,0.52,0.22,3.36,4.0,0.7356054753695218,0.1135425288533602,0.7740491353205268,0.3003269884674553
0.26,0.24,0.5,0.2175,3.39375,4.0,0.7362721960048704,0.1119781493012228,0.773727372922194,0.3136538382847265
0.26,0.26,0.48,0.2172050706795334,3.4314911002273765,4.0,0.7369231949523516,0.1105257188736131,0.7732264041744497,0.32605719109368664
0.26,0.28,0.46,0.215,3.46125,4.0,0.7375346437461491,0.1092379927653597,0.7731435075839794,0.3380261735140711
0.26,0.3,0.44,0.2165,3.49875,4.0,0.7381118428065602,0.1080488856570923,0.7726835918230337,0.34926795573955205
0.26,0.32,0.42,0.2145,3.525,4.0,0.7386566728536373,0.1069706949135522,0.7727496412029674,0.3599302367157029
0.26,0.34,0.4,0.2145,3.555,4.0,0.7391731607208237,0.1059715890596512,0.772651825002658,0.37007260153092525
0.26,0.36,0.38,0.2135,3.58125,4.0,0.7396694848205834,0.1050349275830135,0.772720250635087,0.37968628114093345
0.26,0.38,0.36,0.2145,3.61125,4.0,0.7401309191161602,0.1041752776398443,0.772639957442517,0.38878797136130755
0.26,0.4,0.34,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.39410671877550624
0.26,0.42,0.32,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3709290650546169
0.26,0.44,0.3,0.2239122915257003,4.5,6.0,0.7343859817934957,0.0977754515079422,0.7901991773814403,0.34782843264778524
0.26,0.46,0.28,0.2145,4.5,6.0,0.73506371273963,0.0958955459435705,0.7906049024018412,0.33216553292534634
0.26,0.48,0.26,0.2063165821632989,4.499999999999999,6.0,0.7358684758228224,0.0944705892814243,0.7914503778098341,0.3219409712950337
0.26,0.5,0.24,0.2005,4.5,6.0,0.736550658626713,0.0935643150089572,0.7922966156320652,0.31880869751674945
0.26,0.52,0.22,0.198,4.5,6.0,0.7368698888700842,0.0931998513761548,0.7927169605709292,0.325040781567805
0.26,0.54,0.2,0.1957059857558834,4.5,6.0,0.7371758653163822,0.0928779416366976,0.7931305826065488,0.33101397952231487
0.26,0.56,0.18,0.1935,4.5,6.0,0.7374814525190594,0.0925792546753768,0.793552310964122,0.33697948234990677
0.26,0.58,0.16,0.1915,4.5,6.0,0.7377677891473248,0.0923173268838753,0.793954022419693,0.3433343052315565
0.26,0.6,0.14,0.1892580628783082,4.5,6.0,0.7380988829264085,0.0920333572043786,0.7944251456106158,0.3490323360880885
0.26,0.62,0.12,0.1871950783010619,4.5,6.0,0.7384126548050428,0.091780708895032,0.7948771239501681,0.3551573360402777
0.26,0.64,0.1,0.1851668971539313,4.5,6.0,0.7387293186079749,0.0915400802849347,0.7953378056940326,0.36133868849496203
0.26,0.66,0.08,0.1832230505249713,4.5,6.0,0.7390401456004971,0.0913163840842229,0.7957937102441327,0.3674059547914848
0.26,0.68,0.06,0.1815,4.5,6.0,0.7393214443922116,0.0911235400174082,0.7962089666042862,0.37299352353263937
0.26,0.7,0.04,0.1795,4.5,6.0,0.7396545069981215,0.0909058504053322,0.796703354468474,0.37939773880752015
0.26,0.72,0.02,0.1778446193240166,4.5,6.0,0.7399353027852353,0.0907304654800734,0.7971220509820283,0.3848782788423358
0.26,0.74,0.0,0.1762001203617399,4.5,6.0,0.7402186706177721,0.0905603533834623,0.797546008538298,0.3907396174993581
0.28,0.0,0.72,0.2375,3.19125,4.0,0.7326556251869203,0.1230469593834162,0.7775155859149181,0.2613832195498508
0.28,0.02,0.7,0.2375,3.1875,4.0,0.7326038332239716,0.1232229203014935,0.7776539460581787,0.26029742086115437
0.28,0.04,0.68,0.2375,3.18375,4.0,0.7325524315094087,0.1233995172366846,0.7777943673588852,0.2592198282561109
0.28,0.06,0.66,0.2375,3.18,4.0,0.7325014247046797,0.1235767520931652,0.7779368613829606,0.25815053916762815
0.28,0.08,0.64,0.2415,3.1725,4.0,0.7324214757981787,0.1245751106764811,0.7781579408114332,0.25676034957995786
0.28,0.1,0.62,0.24,3.16875,4.0,0.7323573908470457,0.1245071075209468,0.7783152540337621,0.25512887316904914
0.28,0.12,0.6,0.2385,3.165,4.0,0.7323015099074155,0.1244474879261606,0.778496108314603,0.2539571286833563
0.28,0.14,0.58,0.238,3.16125,4.0,0.7322520159488031,0.1245498302750516,0.7786634402335507,0.2529196729966044
0.28,0.16,0.56,0.2265,3.19125,4.0,0.7328334501265062,0.1215500798830792,0.7782669474549062,0.26514600004354427
0.28,0.18,0.54,0.224,3.24,4.0,0.7335922359633273,0.1190301290365206,0.7767539389547409,0.2814116904291258
0.28,0.2,0.52,0.222,3.285,4.0,0.7343346241095655,0.1168437396348553,0.7755950584512521,0.2967721676364206
0.28,0.22,0.5,0.2205,3.32625,4.0,0.7350385518787841,0.1149574441764594,0.7747095460119102,0.31150744563249133
0.28,0.24,0.48,0.2195,3.36375,4.0,0.7356876033878073,0.1133434690752761,0.7740309054940713,0.3255701740530599
0.28,0.26,0.46,0.219,3.40125,4.0,0.7363334211355496,0.1118358036937475,0.7734486255883108,0.3387351917790955
0.28,0.28,0.44,0.2172050706795334,3.4314911002273765,4.0,0.7369231949523516,0.1105257188736131,0.7732264041744497,0.3511378162826234
0.28,0.3,0.42,0.216,3.46125,4.0,0.7374872694703509,0.1093277169436409,0.7730316880050818,0.36314879241418224
0.28,0.32,0.4,0.2155,3.49125,4.0,0.7380271984134902,0.1082189124325236,0.7728359714224715,0.3744552276662054
0.28,0.34,0.38,0.217,3.525,4.0,0.7385452501429367,0.1071967361083538,0.7725023423197062,0.3852486694975797
0.28,0.36,0.36,0.2135,3.54375,4.0,0.7390278643919829,0.1062567007094495,0.7727865919984002,0.39557394778226057
0.28,0.38,0.34,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3941072403581148
0.28,0.4,0.32,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3709295866372255
0.28,0.42,0.3,0.2249317396262705,4.5,6.0,0.7343297089821552,0.0979957766760012,0.7901950866279398,0.3477519329163361
0.28,0.44,0.28,0.2178963573071295,4.5,6.0,0.7347871244806933,0.096542687042311,0.7903844440441309,0.3280808706239372
0.28,0.46,0.26,0.2105,4.5,6.0,0.7354334078915412,0.0951760939363765,0.7909648316307751,0.3201333345327267
0.28,0.48,0.24,0.2076469440994266,4.5,6.0,0.73572491187693,0.0946899044978953,0.7912843278130435,0.3259623844670756
0.28,0.5,0.22,0.205,4.5,6.0,0.7360152174245633,0.0942580543133355,0.791625061845838,0.3320657225639899
0.28,0.52,0.2,0.2025,4.5,6.0,0.736306328646936,0.093866517902371,0.7919842509279714,0.33818595380678745
0.28,0.54,0.18,0.2004750972079673,4.5,6.0,0.7365537635775192,0.0935606125116221,0.7923006411635874,0.3440724648750583
0.28,0.56,0.16,0.198,4.5,6.0,0.7368698888700842,0.0931998513761548,0.7927169605709292,0.3500337832014754
0.28,0.58,0.14,0.196,4.5,6.0,0.7371359681203827,0.0929185463694839,0.7930761243055847,0.3560112098245558
0.28,0.6,0.12,0.194,4.5,6.0,0.7374112348340436,0.0926460411956752,0.7934547229914676,0.36233871918684724
0.28,0.62,0.1,0.192,4.5,6.0,0.7376953943162413,0.0923820354751585,0.7938519168637095,0.36846143429259365
0.28,0.64,0.08,0.1897963921095481,4.5,6.0,0.7380184263813506,0.0921006347366382,0.7943100724310915,0.37417873548800196
0.28,0.66,0.06,0.188,4.5,6.0,0.7382892128069448,0.091878320875721,0.7946987311077972,0.3801377865597844
0.28,0.68,0.04,0.1861114910480337,4.5,6.0,0.7385808474241301,0.0916512125680222,0.7951212924756683,0.38603825427384647
0.28,0.7,0.02,0.1843429565776892,4.5,6.0,0.7388602093056933,0.0914444505668562,0.795529378159644,0.3921261382800499
0.28,0.72,0.0,0.1825,4.5,6.0,0.7391575387680337,0.0912348493300902,0.7959667251828625,0.3981238565992042
0.3,0.0,0.7,0.2395,3.17625,4.0,0.7324553873016071,0.124068772805043,0.7780327155972505,0.27554164127970643
0.3,0.02,0.68,0.239,3.1725,4.0,0.73240254335093,0.1241674809283569,0.7781869242965224,0.27435440036978664
