a,b,N,R,P,U
0.21936865764591362,4.5,6.0,0.734678263461464,0.09683396391888868,0.790314287288746
0.21525788955299963,4.5,6.0,0.7349989638336927,0.09603700794607764,0.790548762715346
0.1743156266540879,4.5,6.0,0.7405485949863777,0.09037024870006723,0.7980410547640362
0.18702314839122014,4.5,6.0,0.7384391881015827,0.09176001678594885,0.7949155606166473
0.22445646651102263,3.4760065836732275,8.0,0.7305191497528057,0.13377832904955833,0.8047756878441548
0.2166641086189576,3.53523395590098,10.0,0.7257194223860007,0.13283340059925158,0.8064621780871665
0.1902403243390339,3.5174392817042093,10.0,0.7283628676364263,0.12545663297731535,0.8080584799615029
0.20079903848908762,3.5482506269954706,10.0,0.727539782399737,0.1273180595009991,0.8070501509757781
0.21734120989093647,3.437943756682639,10.0,0.724016166785564,0.1364553132152866,0.8069335453648783
0.22073298233426128,3.266554787552986,10.0,0.7215547913591815,0.14451823376990403,0.810364657326099
0.218505611359781,3.167124530491172,10.0,0.7208617844138717,0.14823698012798037,0.8144319632103909
0.20726742980597623,3.2325627677353514,10.0,0.7221240647194639,0.14140639329227497,0.8124402714816923
0.2323658277289587,3.1819375716636187,10.0,0.7205767224013805,0.1529643875343759,0.8134369656618935
0.22443141880671247,3.109766903787626,10.0,0.7203892797013587,0.15327753301877714,0.8171279362251771
0.19206205854575664,3.396993986815618,10.0,0.7259409597902869,0.1302335158541617,0.8092664166038963
0.21816567848710505,3.1947346511269545,10.0,0.721058054861353,0.14681082712330795,0.8131812604125037
0.18109309388025768,3.5963248051590586,10.0,0.7314264474361881,0.12070135181073738,0.8089307162716481
0.1906091335005119,3.6866724669841604,10.0,0.731801173780915,0.12032614592229032,0.8084783594877111
0.18712700383935071,3.7048934285187625,10.0,0.7327607475714603,0.1189413799479733,0.8089797959570952
0.2051275675856889,3.2825718578628673,10.0,0.7228419210764505,0.1385522619040268,0.810828677064233
0.21009266480635133,3.4376678824667013,10.0,0.7245794599603912,0.1339973587869801,0.8071568600023825
0.2027052458951165,3.6468885694537025,10.0,0.7292605378051668,0.12481934233307336,0.8072784049944806
