a,b,N,S1-A,S1-B,S2-A,S2-B,S3-A,S3-B,max_model_regret,mean_model_regret
0.184166666667,3.0375,4.0,1.2485618823004834,1.4226319043191142,1.332844719245569,1.5623420697196277,1.5584111768843216,1.7636968718859418,0.30873918044787896,0.24366477518818377
0.184166666667,3.0375,6.0,1.220409932123594,1.6982133027682593,1.3187477272792414,1.8400282016971174,1.5695262489252395,2.0446976453459125,0.5864253124253687,0.3775205141522348
0.184166666667,3.0375,8.0,1.4000123278214205,2.0828878371977577,1.6046671756076674,2.227640808414623,1.86100328714754,2.4368002181705357,0.9740379191428741,0.6977519468555982
0.184166666667,3.0375,10.0,1.4092384363476795,2.0934654767523906,1.6143722669144402,2.23811507075988,1.8707348861141102,2.4469963737174587,0.984512181488131,0.7077370895633339
0.184166666667,3.15625,2.0,1.4524889753629429,1.5559191487311457,1.536328169499019,1.697500638361237,1.7642791020218145,1.9008538955220973,0.4852414766762262,0.4134783260453836
0.184166666667,3.15625,4.0,1.2739300240976006,1.2853066404682845,1.3580410276010575,1.3971035309895632,1.5839094892571417,1.597788043088376,0.3066825254108839,0.17826313037934471
0.184166666667,3.15625,6.0,1.225032415328534,1.5198514765216187,1.309272523445102,1.6613780194067185,1.5346452785384213,1.864175281387133,0.4077751301349697,0.2813091702335953
0.184166666667,3.15625,8.0,1.223650228383477,1.9024089627515375,1.4265064990665146,2.0470129084649953,1.6866204283433215,2.2539410166945255,0.7934100191932465,0.5189400117464026
0.184166666667,3.15625,10.0,1.223759122951655,1.9071067690679238,1.430603748444221,2.0518102864475574,1.6869129114086276,2.2584324913953653,0.7982073971758086,0.5220208927482324
0.184166666667,3.275,2.0,1.524820822325467,1.5252963139956965,1.6087275865623643,1.614841671921329,1.8374866001482455,1.8376310690943016,0.5575733236387502,0.42038401513690804
0.184166666667,3.275,4.0,1.311523673148311,1.3116014551975197,1.3955314665725804,1.3956063146578583,1.6218474864037564,1.6219178433252206,0.3442761744615944,0.20525471101321524
0.184166666667,3.275,6.0,1.244139452486778,1.3980107628370144,1.328222711728909,1.538626787463058,1.5537765522392026,1.7393529904499834,0.28502389819130913,0.22927154732983165
0.184166666667,3.275,8.0,1.1857550605115827,1.7798900744996056,1.327667837049075,1.9236592618133699,1.594988349741198,2.1284066252046183,0.6700563725416211,0.4189778725989157
0.184166666667,3.275,10.0,1.0969396199000547,1.78061633894538,1.3051813743496852,1.9244244011702045,1.5623551459902778,2.128791783433547,0.6708215118984557,0.395301448427199
0.184166666667,3.39375,2.0,1.6030535854416241,1.6031323548767635,1.687214257853483,1.6872899719689787,1.9168438613129284,1.9169149116054727,0.6358060867549075,0.4979914949722158
0.184166666667,3.39375,4.0,1.357384538923569,1.3574619752470336,1.4414169398543777,1.441491450896715,1.6682602308414949,1.668330270275799,0.39013704023685236,0.25130757213550564
0.184166666667,3.39375,6.0,1.2738530784540814,1.3270616509154824,1.3578581499003979,1.4628551860945558,1.583790946869812,1.66243848705894,0.3066055797673647,0.20689292101121903
0.184166666667,3.39375,8.0,1.2156333963283852,1.7057292498712397,1.3096125883430179,1.8489245108908727,1.5633748429951702,2.052522612363392,0.5953216216191239,0.37821620459435373
0.184166666667,3.39375,10.0,1.0551115280116152,1.7042690716576179,1.236040207388375,1.847431453138765,1.5004733614516361,2.050673985103385,0.5938285638670162,0.32791660558757313
0.184166666667,3.5125,2.0,1.6833030621413803,1.6833816080916497,1.7678488323701083,1.7679243282858932,1.9983666699906582,1.9984375147930569,0.7160555634546636,0.5787936737411319
0.184166666667,3.5125,4.0,1.4075901463555964,1.4076673992155853,1.4917871206022544,1.4918614516214996,1.7192008633976554,1.719270733054434,0.44034264766887976,0.30181295683684495
0.184166666667,3.5125,6.0,1.3102692706700934,1.3226155208147101,1.39427663483708,1.436005136905029,1.6206554687992283,1.6336548420623584,0.3430217719833767,0.21516281681042404
0.184166666667,3.5125,8.0,1.2545078786355321,1.6718460374865471,1.33802446839213,1.8147078614503915,1.5745248852580147,2.017826136436111,0.5611049721786427,0.37415621573879526
0.184166666667,3.5125,10.0,1.1037900022442697,1.6696620388547152,1.22589802197705,1.8124526937878198,1.4923903714843012,2.015269177648657,0.558849804516071,0.3154937221284763
0.184166666667,3.63125,2.0,1.7616850498546983,1.7617634905096844,1.8467298555545821,1.846805247786476,2.0781083036856964,2.0781790506224684,0.7944375511679816,0.6577951707979416
0.184166666667,3.63125,4.0,1.4582562186702464,1.458333413874097,1.5427404090050831,1.54281468194329,1.7707225248995364,1.7707923395191307,0.4910087199835297,0.3528599357809048
0.184166666667,3.63125,6.0,1.3494365559207322,1.3505476702080914,1.433576598003834,1.4466581129433318,1.6604232588547503,1.660638974702164,0.38218905723401553,0.2457968662344914
0.184166666667,3.63125,8.0,1.2984188656249986,1.6696924455962543,1.3819892221026113,1.8124292031770646,1.6094959349761926,2.015469496374954,0.5588263139053158,0.3934991991043533
0.184166666667,3.63125,10.0,1.1687507860283863,1.668411371482239,1.2617686725892119,1.8111397032528502,1.5182892569478632,2.013750026360097,0.5575368139811014,0.33593497390578203
0.184166666667,3.75,2.0,1.8343153460115451,1.8343937631071698,1.9200158144244397,1.9200913364100427,2.1522000023288053,2.152271063971985,0.8670678473248284,0.7311312255046719
0.184166666667,3.75,4.0,1.5054984790933739,1.5055757059934902,1.5903752052517375,1.590449506973164,1.8188783561744384,1.8189481975278996,0.5382509804066572,0.400537579631358
0.184166666667,3.75,6.0,1.3874706678755098,1.3876211813054316,1.4718564708655335,1.4767214018410602,1.6991474578636767,1.699218544643449,0.4202231691887931,0.28258929186145093
0.184166666667,3.75,8.0,1.343482090966296,1.6911435167594844,1.4272294764447808,1.833914739903121,1.654175696209595,2.0371657881502103,0.5803118506313723,0.4267685558679221
0.184166666667,3.75,10.0,1.2371026606363895,1.6924036031200596,1.321401040183833,1.8351790789900744,1.5670019711245582,2.0380338136914062,0.5815761897183256,0.37743703242006094
0.184166666667,3.86875,2.0,1.897342886146835,1.8974214398032123,1.9838042225433818,1.9838797645662465,2.2166784180492534,2.2167494983786797,0.9300953874601184,0.7948960427102755
0.184166666667,3.86875,4.0,1.5454687823986357,1.5455461102338228,1.6307899095310885,1.6308642918221992,1.8597214980496597,1.8597914149387478,0.578221283711919,0.44094700562469974
0.184166666667,3.86875,6.0,1.420500414731894,1.4206301306008382,1.505214684887057,1.5089616450786563,1.7328812066533072,1.732952412509392,0.45325291604517737,0.3157734202058649
0.184166666667,3.86875,8.0,1.3858132883289378,1.727847814184899,1.469843662883513,1.8708770287224055,1.697303523313546,2.07454200523601,0.6172741394506567,0.46662122490722596
0.184166666667,3.86875,10.0,1.304970266029681,1.7332113396909201,1.3874683096904228,1.87631797860337,1.6257438565569602,2.079610966518368,0.6227150893316211,0.4301371239772945
0.184166666667,3.9875,2.0,1.9469838270205944,1.9470623408391696,2.034172516002855,2.0342480878189066,2.2675765943139945,2.26764805500992,0.9797363283338777,0.8451985746299142
0.184166666667,3.9875,4.0,1.5743275171352207,1.5744050057456804,1.6600829220320097,1.660157401601474,1.8893236389223835,1.8893941306473327,0.607080018448504,0.47019844047635767
0.184166666667,3.9875,6.0,1.4447395238298724,1.445111772257681,1.5297496715332781,1.536290945076664,1.757723605648169,1.7577950467421741,0.4774920251431557,0.34081843197698064
0.184166666667,3.9875,8.0,1.421583108828254,1.7716538459739084,1.5059302128836838,1.9150438636290692,1.7338661562957283,2.1192031878754527,0.6614409743573204,0.5067967337100235
0.184166666667,3.9875,10.0,1.3684806790350426,1.782718633965339,1.4514205191610718,1.9262320840622489,1.6862343432710105,2.1300896259021846,0.6726291947905001,0.4864459853618237
0.184166666667,4.10625,2.0,1.9793992108986385,1.9794777283793878,2.0672240657420513,2.0672998660185375,2.3010366186999685,2.3011080838234794,1.0121517122119217,0.8781742667226845
0.184166666667,4.10625,4.0,1.5882531392293002,1.5883307094589074,1.6743526429433737,1.6744272014220654,1.9039175327743105,1.903988192311871,0.6210056405425836,0.4844615741523121
0.184166666667,4.10625,6.0,1.4562390457221142,1.4575799125714537,1.541630482630045,1.5560305514121706,1.7698065943239425,1.770677120598252,0.4889915470353975,0.35424395567200384
0.184166666667,4.10625,8.0,1.4468961433831944,1.8144480488619652,1.53158755791017,1.9581641247099315,1.760429812232071,2.1628600337144195,0.7045612354381827,0.5413142912642993
0.184166666667,4.10625,10.0,1.4237835911754158,1.8328066286105995,1.5072391145947772,1.9767034679989441,1.7413615614445113,2.181199785529365,0.7231005787271954,0.5394323626879429
0.184166666667,4.225,2.0,1.990772794166202,1.9908512912633545,2.0790776451566773,2.079153389353608,2.31315344047519,2.313224948387132,1.0235252954794851,0.8899555892627014
0.184166666667,4.225,4.0,1.583276238199448,1.5833538340298765,1.6699466701549535,1.6700215227358184,1.8994813205433059,1.8995517096760979,0.6160287395127314,0.47985522035225747
0.184166666667,4.225,6.0,1.4511428111379021,1.4579616155742015,1.537032696752655,1.5668564139897052,1.765272787966385,1.7710480972186238,0.48389531245118544,0.35380240823558623
0.184166666667,4.225,8.0,1.4578738908123146,1.8481168595845192,1.5430519391238822,1.9921795939937401,1.7741912031942009,2.1972830189702868,0.7385767047219913,0.5643660887421648
0.184166666667,4.225,10.0,1.4671324426546049,1.8753669233160468,1.551022527456413,2.0195842369738846,1.7853050066869474,2.2246714390864217,0.7659813477021358,0.5827637671580604
0.184166666667,4.34375,2.0,1.9770806155544416,1.9771589537142849,2.066024048416847,2.066099622494168,2.3000329570235314,2.300104323096077,1.0098331168677248,0.8766667578455657
0.184166666667,4.34375,4.0,1.5556624659585256,1.5557398977453347,1.6428087588084517,1.6428835496588645,1.8721131396357813,1.8721834713479264,0.588414967271809,0.4524818849881549
0.184166666667,4.34375,6.0,1.4258662757453036,1.4425536931743541,1.5119922942019421,1.5619375441899004,1.7400410232802144,1.7608408654709924,0.4586187770585869,0.3361219538061253
0.184166666667,4.34375,8.0,1.4508230664530544,1.8646259028121466,1.536389889662958,2.0090102826783887,1.772467429159519,2.214295055278111,0.7554073934066399,0.5701852754697037
0.184166666667,4.34375,10.0,1.49455940733235,1.902296855454081,1.5789161337930189,2.046855163439142,1.8135538870967376,2.252319028897615,0.7932522741673933,0.6103334171311648
0.184166666667,4.4625,2.0,1.9347450793937833,1.9348229510124269,2.0241991630504943,2.0242741776981257,2.2576496937748822,2.257720184026724,0.9674975807070666,0.8344852126217469
0.184166666667,4.4625,4.0,1.5021401545630928,1.5022171872653514,1.5892021851839657,1.589276759657095,1.8178222924720098,1.8178921210701695,0.5348926558763761,0.3986751211642881
0.184166666667,4.4625,6.0,1.376921861602783,1.4068623261404196,1.4627592001866865,1.5347125629026357,1.690164409956617,1.7334911943833347,0.4096743629160663,0.29640193032442025
0.184166666667,4.4625,8.0,1.4222902563438522,1.8560939269426038,1.5077099262144105,2.0004847801939807,1.7502356799411989,2.2057803243977863,0.7468818909222319,0.5526824868013129
0.184166666667,4.4625,10.0,1.5022468146378776,1.9057533532418536,1.5872831543739305,2.0504772398792954,1.8216289906528962,2.256078759758429,0.7968743506075466,0.6161613898863878
0.2,3.0375,2.0,1.35011043809314,1.6263485871201087,1.433869193140796,1.7676449887582182,1.6605468224590445,1.971666160302542,0.5140420994864694,0.3972810361079824
0.2,3.0375,4.0,1.203599726894067,1.312961435547741,1.28774283193216,1.4517608147738024,1.512690193395513,1.6521882498796427,0.23635222820735036,0.1657405465328285
0.2,3.0375,6.0,1.1726323176657358,1.597859064440144,1.2598630650506772,1.7389377694982273,1.5030113180833458,1.9426769793650334,0.4853348802264785,0.29808009014620135
0.2,3.0375,8.0,1.316258901224831,1.9976775844064867,1.5210016946863425,2.1418962073844985,1.7764842074747973,2.3501241321163624,0.8882933181127497,0.6128237923445605
0.2,3.0375,10.0,1.3456927731207184,2.0290743109031975,1.5510561383101364,2.1735403298947835,1.8068482123359393,2.3815214914912763,0.9199374406230347,0.6435388804716827
0.2,3.15625,2.0,1.4164362566003526,1.4632954960095372,1.5000582388625092,1.5967958118148273,1.727467187400634,1.7985573442736873,0.4491887579136359,0.34601839362259873
0.2,3.15625,4.0,1.231198003377863,1.2319620088508418,1.315183785274268,1.324228772642556,1.540415319576417,1.5408665260598566,0.2639505046911462,0.1262257404259745
0.2,3.15625,6.0,1.177889071120079,1.4304707329539141,1.2620263506588834,1.5713532946972781,1.4867277149732807,1.7728249132605625,0.31775040542552935,0.21246535073967374
0.2,3.15625,8.0,1.1561503946867082,1.8275970646029842,1.3536102498567475,1.9716739671465586,1.6148025220429454,2.177457961927815,0.7180710778748098,0.445798697839634
0.2,3.15625,10.0,1.1698319426460875,1.8526082419082708,1.3767320216652938,1.9969848240883823,1.6327453689395612,2.2026733738898,0.7433819348166335,0.46751263331857335
0.2,3.275,2.0,1.4922647039960895,1.4923434456547124,1.5760148183437166,1.576090509908476,1.8042723646101635,1.8043433932015558,0.5250172053093728,0.3864715437481265
0.2,3.275,4.0,1.2707079273564135,1.2707853328232657,1.354627368486639,1.3547018363767598,1.5803142221926278,1.5803842204425094,0.3034604286696968,0.16417015574204333
0.2,3.275,6.0,1.1973201271701728,1.317724323068474,1.2813451812590084,1.4578125592821631,1.5062006091143378,1.6572682301081139,0.2300726284834561,0.1651951761293858
0.2,3.275,8.0,1.1351386720131234,1.713784838016334,1.2671153475275114,1.8570844325747862,1.5339346189206287,2.0607109992921373,0.6034815433030374,0.3568781558530943
0.2,3.275,10.0,1.0513086782278542,1.7344581102274303,1.2596402933375663,1.8778326683322535,1.5159629972491437,2.0814083528372516,0.6242297790605047,0.3490185211642574
0.2,3.39375,2.0,1.573710063100709,1.573788464558348,1.6577459080546744,1.6578214787850745,1.8869012349369478,1.8869719518978414,0.6064625644139924,0.4684065213512733
0.2,3.39375,4.0,1.318181120329476,1.3182582151476099,1.402173414875435,1.4022476479971782,1.628399285227368,1.6284689985900482,0.3509336216427593,0.21187145149019337
0.2,3.39375,6.0,1.2271147366770345,1.2621512889190538,1.3110606512658205,1.3909861446323706,1.536279253760569,1.5887373511661556,0.25986723799031786,0.14830490886584144
0.2,3.39375,8.0,1.1634837704945205,1.646930157430881,1.2554365627224366,1.7896835525789094,1.5074539478260678,1.9923897530719221,0.5360806633071606,0.32147962848313033
0.2,3.39375,10.0,1.0051903683117667,1.6648130222772248,1.1945522309396563,1.8076882192506654,1.4572797394497146,2.010324598036089,0.5540853299789166,0.28555803417319353
0.2,3.5125,2.0,1.6568881313441775,1.656966340823127,1.741344365425488,1.7414197480577625,1.9714070758852513,1.9714776159258327,0.6896406326574608,0.5521672173726139
0.2,3.5125,4.0,1.3697492054384062,1.36982618461526,1.4539217251624617,1.4539958068069003,1.6807236495079358,1.6807932198858304,0.4025017067516895,0.2637516363651399
0.2,3.5125,6.0,1.2632873858760627,1.2690891018545958,1.3472711608681935,1.3754671409821124,1.5729254510968258,1.5767064803204096,0.29603988718934604,0.16304112462870743
0.2,3.5125,8.0,1.20052435997961,1.6188352177952154,1.2840846067791456,1.7612531629384571,1.520027244308172,1.9635312812045098,0.5076502736667083,0.32029264996319246
0.2,3.5125,10.0,1.0449923930860543,1.6355183482040445,1.1825946634357185,1.77802028211126,1.4497942487250408,1.9802343040135146,0.5244173928395113,0.27410904439161293
0.2,3.63125,2.0,1.7379147061564595,1.737992835425349,1.822899699578661,1.8229750027376366,2.0538725573240195,2.053943359813702,0.7706672074697428,0.633849697968312
0.2,3.63125,4.0,1.4214846260279435,1.421561571108587,1.5059650646474163,1.506039110660466,1.7333404558616283,1.733409992187863,0.4542371273412268,0.3158834745446581
0.2,3.63125,6.0,1.301940053369943,1.3021759340956203,1.3860751102549982,1.3932269655712375,1.6121863296865928,1.6122571025380348,0.33469255468322634,0.1968935870484119
0.2,3.63125,8.0,1.242351212700441,1.6210008047244266,1.3259696383181292,1.76336109449197,1.5535299206194808,1.9654953315271109,0.5097582052202212,0.34086800485926716
0.2,3.63125,10.0,1.1062814624215274,1.63821834801395,1.209390194040867,1.7806631860048108,1.473773965504961,1.9825588962143184,0.527060296733062,0.2940643464957466
0.2,3.75,2.0,1.8129055849675206,1.812983709341317,1.8985348167205294,1.8986100574544371,2.130400294645345,2.1304710906464623,0.845658086280804,0.709567596758276
0.2,3.75,4.0,1.4695367312577416,1.4696136844379948,1.5544018300285478,1.554475921146125,1.782307917932869,1.7823776321902824,0.502289232571025,0.3643689572946009
0.2,3.75,6.0,1.339188380962875,1.3392667417174167,1.4235708996151089,1.4259662913122095,1.6501150303571703,1.6501858802381866,0.3719408822761584,0.23363220849616864
0.2,3.75,8.0,1.2850410792195182,1.645322731637481,1.36884489555403,1.7877531339924226,1.5951679214274135,1.9900874319529616,0.5341502447206739,0.3742862034263119
0.2,3.75,10.0,1.1706847469587112,1.6645651294995607,1.262263804304291,1.8070951324888955,1.5169194200393699,2.0092726586025846,0.5534922432171467,0.334050153111243
0.2,3.86875,2.0,1.8780317383497644,1.8781100114690854,1.9644251790297602,1.9645004518797846,2.197001762004369,2.1970725880259105,0.9107842396630478,0.7754402929221199
0.2,3.86875,4.0,1.5100194182508582,1.5100964661094283,1.5953304180041026,1.595404599852123,1.8237170857549363,1.823787230638367,0.5427719195641415,0.40530920756397665
0.2,3.86875,6.0,1.3711480104590608,1.3712265121074574,1.4558569291373973,1.4580976646649202,1.6827646939358556,1.6828356703618566,0.4039005117723441,0.26590491790676546
0.2,3.86875,8.0,1.3247179638905047,1.6834274625794596,1.4088088099517249,1.8261333591027769,1.6355556671472737,2.0288790213467185,0.5725304698310281,0.41350371846541717
0.2,3.86875,10.0,1.234310997232176,1.7062950405727644,1.3216089859525026,1.8491981615774264,1.5709577992434542,2.051768549460118,0.5955952723056777,0.3846065934687477
0.2,3.9875,2.0,1.9294643929840682,1.9295427026861582,2.0166124054858248,2.016687937437804,2.249730036005866,2.2498008955220268,0.9622168942973516,0.8275563994826323
0.2,3.9875,4.0,1.5391006557261062,1.5391778679827866,1.6248545056132708,1.6249287208370915,1.8536031934646215,1.8536734340065602,0.5718531570393895,0.4348064007340802
0.2,3.9875,6.0,1.3940394032711014,1.3942803464059894,1.479031599010736,1.4839656624850346,1.706243051692805,1.7063145494130592,0.42679190458438476,0.2895624398421284
0.2,3.9875,8.0,1.3575226293201177,1.7271972919405765,1.4419598129760895,1.8702557787501435,1.6696294992529643,2.0734796511514535,0.6166528894783947,0.4522574483608983
0.2,3.9875,10.0,1.2933115531450274,1.7552961780089917,1.3790698143822036,1.8985963135327117,1.6262627479957565,2.1017093177724706,0.644993424260963,0.4379576586018677
0.2,4.10625,2.0,1.9633580435402904,1.9634362858120542,2.0512179739846035,2.0512935101837786,2.284729562943134,2.284800777592811,0.9961105448535738,0.8620560301384529
0.2,4.10625,4.0,1.5529650986447976,1.5530423899665755,1.6390717032059203,1.6391459950220866,1.8681020470562957,1.8681724526570882,0.5857175999580809,0.44899995222113476
0.2,4.10625,6.0,1.403926870136252,1.404713173507687,1.4892497600444266,1.5016095458225485,1.7166910870123782,1.7171903687014007,0.4366793714495353,0.30114680533312294
0.2,4.10625,8.0,1.3796609784674156,1.7685147707041307,1.464396336092,1.9118853696988722,1.6942085754497986,2.1156193150536784,0.6582824804271235,0.4846308953733234
0.2,4.10625,10.0,1.3438119101691823,1.803445412624228,1.429199502723096,1.9471112633514218,1.6763292152731164,2.150824957226153,0.693508374079673,0.4873703813568737
0.2,4.225,2.0,1.9759163346071302,1.9759945491382807,2.064318816089492,2.064394289736447,2.2980562874246124,2.2981275381763053,1.0086688359204135,0.8750513069910522
0.2,4.225,4.0,1.5476429982339903,1.5477203061747973,1.6342601232982221,1.6343346992978645,1.8633105992080181,1.8633810219510754,0.5803954995472737,0.4440249624896688
0.2,4.225,6.0,1.3969132946385243,1.4023145380211126,1.4827434720047075,1.5090662040161307,1.7101834118055934,1.7143308477984376,0.42966579595180765,0.29817529917642516
0.2,4.225,8.0,1.3871766880446685,1.7992700902434509,1.472345327921194,1.942986636143105,1.7067851358249244,2.147051837569987,0.6893837468713562,0.5048526237535624
0.2,4.225,10.0,1.382052627386567,1.8426301153095443,1.4672649799625002,1.9865903684566495,1.7154881327947284,2.1908454615076773,0.7329874791849007,0.5263952853652852
0.2,4.34375,2.0,1.9631716486285917,1.9632496909185944,2.052154376669385,2.052229523166198,2.2859078195782354,2.28597891653343,0.9959241499418751,0.8626986670447465
0.2,4.34375,4.0,1.5193262026776548,1.5194033967782268,1.606501275826236,1.606575775434332,1.8352293894521252,1.8352994459301764,0.5520787039909382,0.4159725854787993
0.2,4.34375,6.0,1.369321351737349,1.3832601152267783,1.4554984639912052,1.4998034854060784,1.6827183454105694,1.6981836104159598,0.40207385305063237,0.27704756649366413
0.2,4.34375,8.0,1.3762898633510772,1.8114222772763702,1.4619136065376415,1.955375992036441,1.7029042399403724,2.1597124032997788,0.7017731027646923,0.506853068202621
0.2,4.34375,10.0,1.4041071290030183,1.8647474133526591,1.4892424468753231,2.009036313913306,1.7382892877188014,2.2135969350125504,0.7554334246415573,0.5487532587749505
0.2,4.4625,2.0,1.9214650265764297,1.9215427065960187,2.010978655294922,2.011053368481609,2.244191058586756,2.244261264591805,0.954217527889713,0.8211653511502645
0.2,4.4625,4.0,1.4647633423209532,1.4648400498965037,1.5519799021688325,1.5520541647587875,1.7800433411257375,1.7801128766638223,0.4975158436342365,0.36121561728478024
0.2,4.4625,6.0,1.3177864448348116,1.3418148761781399,1.4037828145892446,1.4666866121654318,1.6303265442555421,1.664192680262177,0.3505389461480949,0.23301499984323193
0.2,4.4625,8.0,1.343597599326686,1.797163222854664,1.4293742784000432,1.9410628994701666,1.6768155371702536,2.145380757318156,0.6874600101984178,0.48448238688566897
0.2,4.4625,10.0,1.4061471003757557,1.8619433106882455,1.4916431933478722,2.0063012676460428,1.739418482226351,2.211120399444309,0.752698378374294,0.5483456300837701
0.215833333333,3.0375,2.0,1.3194140631731641,1.534609477585512,1.403006105052467,1.6753875520946304,1.6291789449974072,1.8783767409679244,0.42178466282288163,0.3355788184408583
0.215833333333,3.0375,4.0,1.169450734358408,1.2279637425402685,1.2535673689743172,1.361594123381546,1.4780188433809915,1.5610744498922147,0.2022032356716913,0.10419488155029845
0.215833333333,3.0375,6.0,1.1373402416494527,1.515801903958645,1.2217607043921392,1.656588197018016,1.455259398880654,1.8591617915319547,0.4029853077462673,0.23656871070081775
0.215833333333,3.0375,8.0,1.247903176337312,1.9291602428330508,1.4532186045549538,2.073451114043362,1.7083351480928084,2.2802809958859807,0.819848224771613,0.5443082180869186
0.215833333333,3.0375,10.0,1.2962256926437965,1.9797715206760897,1.502062545783428,2.124423532462003,1.7577820983486891,2.331207030764876,0.8708206431902543,0.5941620745754879
0.215833333333,3.15625,2.0,1.389812779642054,1.4082877111124303,1.4733343561073524,1.5266944280660133,1.7002842569226384,1.7266019496086835,0.4225652809553374,0.2997525847055361
0.215833333333,3.15625,4.0,1.199587078812114,1.1996646679959162,1.2835351465257878,1.2840875477073121,1.5082816131499723,1.5083522468238324,0.23233958012539724,0.09283472129816327
0.215833333333,3.15625,6.0,1.1435220599663334,1.3602468969380963,1.2276994199299702,1.500683524921598,1.4518504949682631,1.7008740134120506,0.24708063564984917,0.15972940615172607
0.215833333333,3.15625,8.0,1.1083171958938818,1.7703231857951858,1.2981912661431019,1.9141255697333703,1.5607528551997107,2.1187018471151537,0.6605226804616215,0.39065199110907484
0.215833333333,3.15625,10.0,1.1311674019793332,1.8142171551755963,1.3381801523915655,1.958374566924976,1.59415595011352,2.1629686680142726,0.7047716776532271,0.428760653562218
0.215833333333,3.275,2.0,1.4694286059451125,1.469507047192389,1.5531324573900123,1.5532080710111642,1.7809110430425865,1.7809817987581984,0.5021811072583958,0.3634448416855846
0.215833333333,3.275,4.0,1.241324636219956,1.2414018346357827,1.3252253249420107,1.32529957498665,1.5504125763973593,1.55048244083592,0.27407713753323926,0.13460773579862056
0.215833333333,3.275,6.0,1.163627175871451,1.257699735040588,1.2476710638275397,1.397314087593337,1.4720230102549077,1.5955790319223386,0.19637967718473426,0.11790235521403446
0.215833333333,3.275,8.0,1.0993184977676433,1.666347292268629,1.2234665856306206,1.8092026508366905,1.490281056434605,2.011919544769291,0.5555997615649417,0.31233927574692066
0.215833333333,3.275,10.0,1.0216515345282577,1.7052326800726088,1.2302427823244324,1.8483743456912871,1.4860157133568757,2.0513270190468695,0.5947714564195383,0.31939068363239603
0.215833333333,3.39375,2.0,1.5543773395123057,1.554455482427082,1.6384050759713404,1.6384803983213652,1.8671072237419042,1.867178045441213,0.5871298408255891,0.4489172653648759
0.215833333333,3.39375,4.0,1.2907733970568336,1.290850325508728,1.3747284616942546,1.3748024478917895,1.6004876847274057,1.600557300242245,0.3235258983701169,0.18428327398255018
0.215833333333,3.39375,6.0,1.193769792473595,1.2185761017671437,1.277758524164222,1.3416330512139834,1.502433558614091,1.5371762538815021,0.22652229378687838,0.10747455148143031
0.215833333333,3.39375,8.0,1.1264455465713432,1.6076542942712149,1.2170596809939358,1.7500098777795285,1.4684906954940453,1.9519657938428507,0.49640698850777976,0.2825209859544939
0.215833333333,3.39375,10.0,0.9740176247201647,1.643241626217661,1.1706519682967989,1.7859051503572518,1.4320438569310465,1.9879651576196138,0.532302261085503,0.26122090181943025
0.215833333333,3.5125,2.0,1.640774777773599,1.640852764157213,1.725250758342361,1.7253259269935783,1.954931031845482,1.9550017072960142,0.6735272790868824,0.5359394988637155
0.215833333333,3.5125,4.0,1.3439942169803298,1.3440710250221106,1.4281429534807688,1.4282168206028345,1.654510978714647,1.6545804816342,0.37674671829361317,0.23783608386815594
0.215833333333,3.5125,6.0,1.2300013922539679,1.233093266610969,1.3140549625281386,1.3353843827974363,1.539135172916518,1.5403799312899773,0.2627538935672512,0.12759152252850864
0.215833333333,3.5125,8.0,1.1619522261050954,1.586164566246764,1.2456421301418514,1.7283239287640366,1.4826112733544337,1.9297933227713062,0.47472103949228783,0.28466457902625536
0.215833333333,3.5125,10.0,1.003397491229203,1.6202257009033376,1.159166605002611,1.7625713512259276,1.4261701424028448,1.9640835175390392,0.5089684619541788,0.2515191391795013
0.215833333333,3.63125,2.0,1.724736718158956,1.7248146533590822,1.8097680509940952,1.8098431683823952,2.040433825218051,2.040504451179626,0.7574892194722392,0.6206001490110418
0.215833333333,3.63125,4.0,1.3971027514282999,1.3971795521059525,1.4815671969998,1.4816410547080305,1.7085355349638536,1.7086050285817644,0.4298552527415832,0.29135519092695766
0.215833333333,3.63125,6.0,1.2684375741714407,1.268548500102188,1.3526567640421245,1.3583124075433815,1.5781808860328974,1.5782519904984098,0.301190075484724,0.16298135819408108
0.215833333333,3.63125,8.0,1.2019622381709667,1.5937217358094824,1.2857357315131481,1.7357668433821716,1.5143962365982526,1.9369514652904773,0.4821639541104228,0.3070057129230906
0.215833333333,3.63125,10.0,1.0611218365131851,1.6277291663391316,1.182933941253529,1.769949357644182,1.4493903786930977,1.9711810542041874,0.5163464683724333,0.2726342935702262
0.215833333333,3.75,2.0,1.8023789580983425,1.8024569110089919,1.888055500417566,1.8881306338424044,2.119668680464382,2.119739320662026,0.8351314594116258,0.6989883385446264
0.215833333333,3.75,4.0,1.4462146558386022,1.4462915256902797,1.5310995889495982,1.5311735117956269,1.7586144300797975,1.7586839846549163,0.47896715715188554,0.34092962063047755
0.215833333333,3.75,6.0,1.3051939371848822,1.3052721664294546,1.3896623254044262,1.3919790797402376,1.6156237308339338,1.615694929642285,0.3379464384981655,0.1994876993348774
0.215833333333,3.75,8.0,1.2425693601931715,1.6217523906956477,1.326528923837368,1.7639272209659842,1.5537603988355368,1.9653819068708431,0.5103243316942354,0.3412367046954327
0.215833333333,3.75,10.0,1.1218361370391299,1.6573077630551056,1.225958973885511,1.7997473036219713,1.4910963455306012,2.001195390833312,0.5461444143502225,0.31177365678994595
